number,Filename,category,class,duration,Histogram 245,Histogram 246,Histogram 247,Histogram 248,Histogram 249,Histogram 250,Histogram 251,Histogram 252,Histogram 253,Histogram 254
414,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1370.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
415,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1371.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
416,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1372.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
417,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1373.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
418,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1374.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
419,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1375.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
420,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1376.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
421,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1377.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
422,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1378.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
423,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1379.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
424,CAMERA 4_OZ/good_cropped_png/OZ_Cropped138.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
425,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1380.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
426,CAMERA 4_OZ/good_cropped_png/OZ_Cropped139.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
427,CAMERA 4_OZ/good_cropped_png/OZ_Cropped14.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
428,CAMERA 4_OZ/good_cropped_png/OZ_Cropped140.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
429,CAMERA 4_OZ/good_cropped_png/OZ_Cropped141.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
430,CAMERA 4_OZ/good_cropped_png/OZ_Cropped142.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
431,CAMERA 4_OZ/good_cropped_png/OZ_Cropped143.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
432,CAMERA 4_OZ/good_cropped_png/OZ_Cropped144.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
433,CAMERA 4_OZ/good_cropped_png/OZ_Cropped145.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
434,CAMERA 4_OZ/good_cropped_png/OZ_Cropped146.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
435,CAMERA 4_OZ/good_cropped_png/OZ_Cropped147.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
436,CAMERA 4_OZ/good_cropped_png/OZ_Cropped148.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
437,CAMERA 4_OZ/good_cropped_png/OZ_Cropped149.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
438,CAMERA 4_OZ/good_cropped_png/OZ_Cropped15.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
439,CAMERA 4_OZ/good_cropped_png/OZ_Cropped150.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
440,CAMERA 4_OZ/good_cropped_png/OZ_Cropped151.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
441,CAMERA 4_OZ/good_cropped_png/OZ_Cropped152.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
442,CAMERA 4_OZ/good_cropped_png/OZ_Cropped153.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
443,CAMERA 4_OZ/good_cropped_png/OZ_Cropped154.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
444,CAMERA 4_OZ/good_cropped_png/OZ_Cropped155.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
445,CAMERA 4_OZ/good_cropped_png/OZ_Cropped156.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
446,CAMERA 4_OZ/good_cropped_png/OZ_Cropped157.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
447,CAMERA 4_OZ/good_cropped_png/OZ_Cropped158.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
448,CAMERA 4_OZ/good_cropped_png/OZ_Cropped159.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
449,CAMERA 4_OZ/good_cropped_png/OZ_Cropped16.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
450,CAMERA 4_OZ/good_cropped_png/OZ_Cropped160.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
451,CAMERA 4_OZ/good_cropped_png/OZ_Cropped161.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
452,CAMERA 4_OZ/good_cropped_png/OZ_Cropped162.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
453,CAMERA 4_OZ/good_cropped_png/OZ_Cropped163.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
454,CAMERA 4_OZ/good_cropped_png/OZ_Cropped164.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
455,CAMERA 4_OZ/good_cropped_png/OZ_Cropped165.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
456,CAMERA 4_OZ/good_cropped_png/OZ_Cropped166.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
457,CAMERA 4_OZ/good_cropped_png/OZ_Cropped167.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
458,CAMERA 4_OZ/good_cropped_png/OZ_Cropped168.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
459,CAMERA 4_OZ/good_cropped_png/OZ_Cropped169.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
460,CAMERA 4_OZ/good_cropped_png/OZ_Cropped17.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
461,CAMERA 4_OZ/good_cropped_png/OZ_Cropped170.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
462,CAMERA 4_OZ/good_cropped_png/OZ_Cropped171.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
463,CAMERA 4_OZ/good_cropped_png/OZ_Cropped172.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
464,CAMERA 4_OZ/good_cropped_png/OZ_Cropped173.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
465,CAMERA 4_OZ/good_cropped_png/OZ_Cropped174.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
466,CAMERA 4_OZ/good_cropped_png/OZ_Cropped175.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
467,CAMERA 4_OZ/good_cropped_png/OZ_Cropped176.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
468,CAMERA 4_OZ/good_cropped_png/OZ_Cropped177.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
469,CAMERA 4_OZ/good_cropped_png/OZ_Cropped178.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
470,CAMERA 4_OZ/good_cropped_png/OZ_Cropped179.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
471,CAMERA 4_OZ/good_cropped_png/OZ_Cropped18.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
472,CAMERA 4_OZ/good_cropped_png/OZ_Cropped180.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
473,CAMERA 4_OZ/good_cropped_png/OZ_Cropped181.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
474,CAMERA 4_OZ/good_cropped_png/OZ_Cropped182.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
475,CAMERA 4_OZ/good_cropped_png/OZ_Cropped183.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
476,CAMERA 4_OZ/good_cropped_png/OZ_Cropped184.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
477,CAMERA 4_OZ/good_cropped_png/OZ_Cropped185.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
478,CAMERA 4_OZ/good_cropped_png/OZ_Cropped186.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
479,CAMERA 4_OZ/good_cropped_png/OZ_Cropped187.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
480,CAMERA 4_OZ/good_cropped_png/OZ_Cropped188.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
481,CAMERA 4_OZ/good_cropped_png/OZ_Cropped189.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
482,CAMERA 4_OZ/good_cropped_png/OZ_Cropped19.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
483,CAMERA 4_OZ/good_cropped_png/OZ_Cropped190.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
484,CAMERA 4_OZ/good_cropped_png/OZ_Cropped191.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
485,CAMERA 4_OZ/good_cropped_png/OZ_Cropped192.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
486,CAMERA 4_OZ/good_cropped_png/OZ_Cropped193.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
487,CAMERA 4_OZ/good_cropped_png/OZ_Cropped194.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
488,CAMERA 4_OZ/good_cropped_png/OZ_Cropped195.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
489,CAMERA 4_OZ/good_cropped_png/OZ_Cropped196.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
490,CAMERA 4_OZ/good_cropped_png/OZ_Cropped197.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
491,CAMERA 4_OZ/good_cropped_png/OZ_Cropped198.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
492,CAMERA 4_OZ/good_cropped_png/OZ_Cropped199.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
493,CAMERA 4_OZ/good_cropped_png/OZ_Cropped2.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
494,CAMERA 4_OZ/good_cropped_png/OZ_Cropped20.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
495,CAMERA 4_OZ/good_cropped_png/OZ_Cropped200.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
496,CAMERA 4_OZ/good_cropped_png/OZ_Cropped201.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
497,CAMERA 4_OZ/good_cropped_png/OZ_Cropped202.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
498,CAMERA 4_OZ/good_cropped_png/OZ_Cropped203.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
499,CAMERA 4_OZ/good_cropped_png/OZ_Cropped204.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
500,CAMERA 4_OZ/good_cropped_png/OZ_Cropped205.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
501,CAMERA 4_OZ/good_cropped_png/OZ_Cropped206.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
502,CAMERA 4_OZ/good_cropped_png/OZ_Cropped207.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
503,CAMERA 4_OZ/good_cropped_png/OZ_Cropped208.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
504,CAMERA 4_OZ/good_cropped_png/OZ_Cropped209.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
505,CAMERA 4_OZ/good_cropped_png/OZ_Cropped21.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
506,CAMERA 4_OZ/good_cropped_png/OZ_Cropped210.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
507,CAMERA 4_OZ/good_cropped_png/OZ_Cropped211.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
508,CAMERA 4_OZ/good_cropped_png/OZ_Cropped212.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
509,CAMERA 4_OZ/good_cropped_png/OZ_Cropped213.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
510,CAMERA 4_OZ/good_cropped_png/OZ_Cropped214.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
511,CAMERA 4_OZ/good_cropped_png/OZ_Cropped215.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
512,CAMERA 4_OZ/good_cropped_png/OZ_Cropped216.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
513,CAMERA 4_OZ/good_cropped_png/OZ_Cropped217.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
514,CAMERA 4_OZ/good_cropped_png/OZ_Cropped218.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
515,CAMERA 4_OZ/good_cropped_png/OZ_Cropped219.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
516,CAMERA 4_OZ/good_cropped_png/OZ_Cropped22.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
517,CAMERA 4_OZ/good_cropped_png/OZ_Cropped220.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
518,CAMERA 4_OZ/good_cropped_png/OZ_Cropped221.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
519,CAMERA 4_OZ/good_cropped_png/OZ_Cropped222.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
520,CAMERA 4_OZ/good_cropped_png/OZ_Cropped223.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
521,CAMERA 4_OZ/good_cropped_png/OZ_Cropped224.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
522,CAMERA 4_OZ/good_cropped_png/OZ_Cropped225.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
523,CAMERA 4_OZ/good_cropped_png/OZ_Cropped226.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
524,CAMERA 4_OZ/good_cropped_png/OZ_Cropped227.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
525,CAMERA 4_OZ/good_cropped_png/OZ_Cropped228.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
526,CAMERA 4_OZ/good_cropped_png/OZ_Cropped229.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
527,CAMERA 4_OZ/good_cropped_png/OZ_Cropped23.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
528,CAMERA 4_OZ/good_cropped_png/OZ_Cropped230.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
529,CAMERA 4_OZ/good_cropped_png/OZ_Cropped231.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
530,CAMERA 4_OZ/good_cropped_png/OZ_Cropped232.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
531,CAMERA 4_OZ/good_cropped_png/OZ_Cropped233.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
532,CAMERA 4_OZ/good_cropped_png/OZ_Cropped234.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
533,CAMERA 4_OZ/good_cropped_png/OZ_Cropped235.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
534,CAMERA 4_OZ/good_cropped_png/OZ_Cropped236.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
535,CAMERA 4_OZ/good_cropped_png/OZ_Cropped237.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
536,CAMERA 4_OZ/good_cropped_png/OZ_Cropped238.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
537,CAMERA 4_OZ/good_cropped_png/OZ_Cropped239.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
538,CAMERA 4_OZ/good_cropped_png/OZ_Cropped24.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
539,CAMERA 4_OZ/good_cropped_png/OZ_Cropped240.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
540,CAMERA 4_OZ/good_cropped_png/OZ_Cropped241.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
541,CAMERA 4_OZ/good_cropped_png/OZ_Cropped242.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
542,CAMERA 4_OZ/good_cropped_png/OZ_Cropped243.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
543,CAMERA 4_OZ/good_cropped_png/OZ_Cropped244.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
544,CAMERA 4_OZ/good_cropped_png/OZ_Cropped245.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
545,CAMERA 4_OZ/good_cropped_png/OZ_Cropped246.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
546,CAMERA 4_OZ/good_cropped_png/OZ_Cropped247.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
547,CAMERA 4_OZ/good_cropped_png/OZ_Cropped248.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
548,CAMERA 4_OZ/good_cropped_png/OZ_Cropped249.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
549,CAMERA 4_OZ/good_cropped_png/OZ_Cropped25.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
550,CAMERA 4_OZ/good_cropped_png/OZ_Cropped250.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
551,CAMERA 4_OZ/good_cropped_png/OZ_Cropped251.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
552,CAMERA 4_OZ/good_cropped_png/OZ_Cropped252.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
553,CAMERA 4_OZ/good_cropped_png/OZ_Cropped253.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
554,CAMERA 4_OZ/good_cropped_png/OZ_Cropped254.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
555,CAMERA 4_OZ/good_cropped_png/OZ_Cropped255.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
556,CAMERA 4_OZ/good_cropped_png/OZ_Cropped256.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
557,CAMERA 4_OZ/good_cropped_png/OZ_Cropped257.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
558,CAMERA 4_OZ/good_cropped_png/OZ_Cropped258.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
559,CAMERA 4_OZ/good_cropped_png/OZ_Cropped259.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
560,CAMERA 4_OZ/good_cropped_png/OZ_Cropped26.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
561,CAMERA 4_OZ/good_cropped_png/OZ_Cropped260.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
562,CAMERA 4_OZ/good_cropped_png/OZ_Cropped261.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
563,CAMERA 4_OZ/good_cropped_png/OZ_Cropped262.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
564,CAMERA 4_OZ/good_cropped_png/OZ_Cropped263.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
565,CAMERA 4_OZ/good_cropped_png/OZ_Cropped264.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
566,CAMERA 4_OZ/good_cropped_png/OZ_Cropped265.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
567,CAMERA 4_OZ/good_cropped_png/OZ_Cropped266.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
568,CAMERA 4_OZ/good_cropped_png/OZ_Cropped267.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
569,CAMERA 4_OZ/good_cropped_png/OZ_Cropped268.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
570,CAMERA 4_OZ/good_cropped_png/OZ_Cropped269.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
571,CAMERA 4_OZ/good_cropped_png/OZ_Cropped27.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
572,CAMERA 4_OZ/good_cropped_png/OZ_Cropped270.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
573,CAMERA 4_OZ/good_cropped_png/OZ_Cropped271.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
574,CAMERA 4_OZ/good_cropped_png/OZ_Cropped272.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
575,CAMERA 4_OZ/good_cropped_png/OZ_Cropped273.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
576,CAMERA 4_OZ/good_cropped_png/OZ_Cropped274.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
577,CAMERA 4_OZ/good_cropped_png/OZ_Cropped275.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
578,CAMERA 4_OZ/good_cropped_png/OZ_Cropped276.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
579,CAMERA 4_OZ/good_cropped_png/OZ_Cropped277.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
580,CAMERA 4_OZ/good_cropped_png/OZ_Cropped278.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
581,CAMERA 4_OZ/good_cropped_png/OZ_Cropped279.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
582,CAMERA 4_OZ/good_cropped_png/OZ_Cropped28.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
583,CAMERA 4_OZ/good_cropped_png/OZ_Cropped280.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
584,CAMERA 4_OZ/good_cropped_png/OZ_Cropped281.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
585,CAMERA 4_OZ/good_cropped_png/OZ_Cropped282.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
586,CAMERA 4_OZ/good_cropped_png/OZ_Cropped283.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
587,CAMERA 4_OZ/good_cropped_png/OZ_Cropped284.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
588,CAMERA 4_OZ/good_cropped_png/OZ_Cropped285.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
589,CAMERA 4_OZ/good_cropped_png/OZ_Cropped286.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
590,CAMERA 4_OZ/good_cropped_png/OZ_Cropped287.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
591,CAMERA 4_OZ/good_cropped_png/OZ_Cropped288.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
592,CAMERA 4_OZ/good_cropped_png/OZ_Cropped289.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
593,CAMERA 4_OZ/good_cropped_png/OZ_Cropped29.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
594,CAMERA 4_OZ/good_cropped_png/OZ_Cropped290.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
595,CAMERA 4_OZ/good_cropped_png/OZ_Cropped291.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
596,CAMERA 4_OZ/good_cropped_png/OZ_Cropped292.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
597,CAMERA 4_OZ/good_cropped_png/OZ_Cropped293.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
598,CAMERA 4_OZ/good_cropped_png/OZ_Cropped294.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
599,CAMERA 4_OZ/good_cropped_png/OZ_Cropped295.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
600,CAMERA 4_OZ/good_cropped_png/OZ_Cropped296.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
601,CAMERA 4_OZ/good_cropped_png/OZ_Cropped297.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
602,CAMERA 4_OZ/good_cropped_png/OZ_Cropped298.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
603,CAMERA 4_OZ/good_cropped_png/OZ_Cropped299.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
604,CAMERA 4_OZ/good_cropped_png/OZ_Cropped3.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
605,CAMERA 4_OZ/good_cropped_png/OZ_Cropped30.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
606,CAMERA 4_OZ/good_cropped_png/OZ_Cropped300.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
607,CAMERA 4_OZ/good_cropped_png/OZ_Cropped301.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
608,CAMERA 4_OZ/good_cropped_png/OZ_Cropped302.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
609,CAMERA 4_OZ/good_cropped_png/OZ_Cropped303.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
610,CAMERA 4_OZ/good_cropped_png/OZ_Cropped304.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
611,CAMERA 4_OZ/good_cropped_png/OZ_Cropped305.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
612,CAMERA 4_OZ/good_cropped_png/OZ_Cropped306.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
613,CAMERA 4_OZ/good_cropped_png/OZ_Cropped307.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
614,CAMERA 4_OZ/good_cropped_png/OZ_Cropped308.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
615,CAMERA 4_OZ/good_cropped_png/OZ_Cropped309.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
616,CAMERA 4_OZ/good_cropped_png/OZ_Cropped31.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
617,CAMERA 4_OZ/good_cropped_png/OZ_Cropped310.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,0
618,CAMERA 4_OZ/good_cropped_png/OZ_Cropped311.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
619,CAMERA 4_OZ/good_cropped_png/OZ_Cropped312.png,good,0,0.0,0,0,0,0,0,0,0,0,0,0
620,CAMERA 4_OZ/good_cropped_png/OZ_Cropped313.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,0
621,CAMERA 4_OZ/good_cropped_png/OZ_Cropped314.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
622,CAMERA 4_OZ/good_cropped_png/OZ_Cropped315.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,0
