number,Filename,category,class,duration,Dissimilarity 0,Dissimilarity 45,Dissimilarity 90,Dissimilarity 135,Energy 0,Energy 45,Energy 90,Energy 135,Homogeneity 0,Homogeneity 45,Homogeneity 90,Homogeneity 135,Contrast 0,Contrast 45,Contrast 90,Contrast 135,Correlation 0,Correlation 45,Correlation 90,Correlation 135,Histogram 220,Histogram 221,Histogram 222,Histogram 223,Histogram 224,Histogram 225,Histogram 226,Histogram 227,Histogram 228,Histogram 229,Histogram 230,Histogram 231,Histogram 232,Histogram 233,Histogram 234,Histogram 235,Histogram 236,Histogram 237,Histogram 238,Histogram 239,Histogram 240,Histogram 241,Histogram 242,Histogram 243,Histogram 244,Histogram 245,Histogram 246,Histogram 247,Histogram 248,Histogram 249,Histogram 250,Histogram 251,Histogram 252,Histogram 253,Histogram 254
540,CAMERA 4_OZ/good/Reject20230722193032053733.jpg,good,0,0.046999999998661224,3.372618319676752,4.895754995456713,4.031185951524269,4.871861075251725,0.08271554838713108,0.07959611090059633,0.08238125554565637,0.0796426665023981,0.4546819919465041,0.40028284617309057,0.43929312560626876,0.40121088349605116,100.66471077411282,242.86128347149653,178.69586665685412,238.70876314549574,0.992490559350163,0.9818528672582667,0.9866884751851333,0.982163152769779,2246.0,2209.0,2072.0,1960.0,2263.0,2578.0,2749.0,2676.0,2465.0,2383.0,3008.0,3407.0,3685.0,3868.0,3306.0,2846.0,2632.0,3825.0,4785.0,5070.0,4317.0,3575.0,2618.0,1818.0,2831.0,4066.0,4762.0,6408.0,6053.0,6125.0,14130.0,5842.0,556.0,233.0,104.0
541,CAMERA 4_OZ/good/Reject20230722193141072626.jpg,good,0,0.062000000001717126,3.435888467652797,4.891235384755662,4.0083156015352746,4.8794084576744865,0.08119622475298859,0.07812564652102896,0.08106775449549147,0.07820975720007754,0.4500442197206763,0.39596246958175424,0.43371756445753634,0.39649964241882196,103.55079613549223,232.4261343733341,166.70787291801457,231.1505753011635,0.9922990344365364,0.9826894761442188,0.9876212165056542,0.9827844766303208,2094.0,2150.0,1851.0,1995.0,2422.0,2764.0,2916.0,2871.0,2464.0,2447.0,3151.0,3554.0,3611.0,3753.0,3569.0,2881.0,2680.0,3786.0,4743.0,4795.0,4226.0,3671.0,2645.0,2150.0,3566.0,4385.0,4740.0,6112.0,6141.0,6880.0,13640.0,4383.0,481.0,215.0,69.0
542,CAMERA 4_OZ/good/Reject20230722193148043083.jpg,good,0,0.046999999998661224,3.3461147119966923,4.811410975918325,3.899435028247929,4.748366693532041,0.08831797168099668,0.08552126529409686,0.08817804594441643,0.08548785511794925,0.4598461492489651,0.40544001971694427,0.445311445024359,0.4064014394715945,101.67878439524472,233.20063642002404,165.53445838527966,227.42637198972426,0.9927269388176363,0.9832890534190157,0.9881692147504872,0.9837028319829129,2139.0,2194.0,2102.0,2078.0,2422.0,2711.0,2898.0,2976.0,2554.0,2465.0,2932.0,3419.0,3927.0,4035.0,3429.0,2684.0,2568.0,3646.0,4815.0,5017.0,4472.0,3590.0,2380.0,2095.0,3904.0,5144.0,5692.0,6930.0,5552.0,5843.0,12282.0,3796.0,445.0,204.0,94.0
543,CAMERA 4_OZ/good/Reject20230722193155178848.jpg,good,0,0.046999999998661224,3.3459850801023596,4.793628941187037,3.9234720082171965,4.784775893450641,0.08152385038358215,0.07817582095365885,0.08100089396864889,0.0782842599890306,0.45711295007124225,0.3998293398557309,0.4386762790004122,0.40142283222865577,95.49552158492426,226.09058818633977,166.92907281040448,226.78263979563874,0.993033652963419,0.9834797911408961,0.9878372863691384,0.9834292236350942,2647.0,2392.0,2234.0,2236.0,2365.0,2522.0,2559.0,2483.0,2257.0,2425.0,2964.0,3586.0,3936.0,3814.0,3342.0,2554.0,2505.0,3590.0,4655.0,5298.0,4588.0,3237.0,2292.0,1832.0,2890.0,4165.0,5035.0,6299.0,6167.0,6440.0,15168.0,6571.0,560.0,199.0,109.0
544,CAMERA 4_OZ/good/Reject20230722193230171001.jpg,good,0,0.0470000000022992,3.388022502139745,4.776694486565681,3.897013720741896,4.774950333276135,0.08208820402435223,0.07891378853010952,0.08178979183705579,0.07893988880778066,0.45737092247361577,0.40389224903999105,0.4412422683804604,0.403145016628628,98.42266601442137,222.29497502582268,158.85105290187457,219.55049103308053,0.9927624347144085,0.983629776250307,0.9883369159393737,0.983831885258991,2166.0,2057.0,1843.0,1947.0,2234.0,2571.0,2651.0,2765.0,2378.0,2391.0,2713.0,3219.0,3557.0,3659.0,3557.0,2681.0,2569.0,3696.0,4680.0,5050.0,4844.0,4088.0,2586.0,1916.0,3301.0,4307.0,4844.0,5989.0,5781.0,6736.0,15834.0,5663.0,559.0,200.0,90.0
545,CAMERA 4_OZ/good/Reject20230722193237003488.jpg,good,0,0.046999999998661224,3.3893873058575057,4.843435296078248,3.945995059553712,4.817219104358483,0.08023481759734756,0.077265065814629,0.08013150628216464,0.07729951078180171,0.4556888986581235,0.40257258143538693,0.4401485009349034,0.40229894484142914,103.258728139894,238.93279865567217,171.36316922246144,234.39870070382722,0.9924358724775527,0.9824731889467628,0.987467024389082,0.9828057857210148,2125.0,2027.0,1948.0,1784.0,2297.0,2658.0,2883.0,2648.0,2370.0,2312.0,2881.0,3491.0,3734.0,3896.0,3620.0,2654.0,2387.0,3562.0,4464.0,4784.0,4408.0,3601.0,2453.0,1876.0,2903.0,4452.0,5294.0,6342.0,5912.0,6609.0,14769.0,6376.0,568.0,230.0,115.0
546,CAMERA 4_OZ/good/Reject20230722193258142795.jpg,good,0,0.06300000000192085,3.364478415066264,4.828612442770828,3.950228679041587,4.800387535183951,0.08102729502004374,0.07798407523123704,0.08085133812086916,0.07797906849454195,0.455485755001574,0.40164870780328565,0.4402973915298408,0.4025630084158211,97.56699767639878,228.20104551215394,165.38398023819002,225.93294563488047,0.9928259038977533,0.9831930152911763,0.9878553794986334,0.9833600606255528,2309.0,2319.0,2071.0,1997.0,2122.0,2532.0,2726.0,2690.0,2471.0,2385.0,2932.0,3295.0,3579.0,3848.0,3605.0,2760.0,2581.0,3554.0,4550.0,4637.0,4279.0,3543.0,2452.0,2033.0,3177.0,4081.0,4878.0,6149.0,6302.0,6781.0,14072.0,7311.0,600.0,243.0,126.0
547,CAMERA 4_OZ/good/Reject20230722193304949789.jpg,good,0,0.046999999998661224,3.3727968692670482,4.8638066145552745,3.9253014405550535,4.832970376341101,0.08490506056833308,0.08144411654848112,0.0845297830764565,0.0814950479466473,0.4643215791880193,0.40921059377593855,0.4502137510695288,0.41044420606523946,104.66095144917603,241.94506407073058,172.63436300043628,238.2179309737083,0.9927915507013508,0.9833172027889785,0.9881274403699015,0.98357419916902,1695.0,1799.0,1673.0,1653.0,2120.0,2415.0,2464.0,2396.0,1949.0,1887.0,2636.0,3209.0,3439.0,3316.0,3277.0,2748.0,2666.0,3495.0,4239.0,4950.0,5065.0,4526.0,3152.0,2424.0,3418.0,3741.0,4699.0,6223.0,6492.0,8121.0,15758.0,8766.0,618.0,222.0,124.0
548,CAMERA 4_OZ/good/Reject20230722193325800402.jpg,good,0,0.0459999999984575,3.391299987770186,4.87069259053386,3.9912588353260023,4.837617369023976,0.08024233067533477,0.07736890423165833,0.08016082720634772,0.0774042597185391,0.44941807099959674,0.3954455574659442,0.43369717125817686,0.3960444271774235,100.07542864130119,232.85597017306003,168.1169858389931,228.2886745170295,0.9925240060577823,0.9825757511047983,0.9874579021560773,0.9829175147118433,2180.0,2285.0,2043.0,2127.0,2430.0,2638.0,2971.0,2930.0,2554.0,2503.0,2908.0,3320.0,3624.0,3828.0,3537.0,2789.0,2534.0,3898.0,4627.0,4966.0,4336.0,3828.0,2743.0,2080.0,3381.0,4564.0,5145.0,6296.0,6074.0,6279.0,12284.0,4416.0,438.0,177.0,79.0
549,CAMERA 4_OZ/good/Reject20230722193332526875.jpg,good,0,0.06300000000192085,3.3867555338139224,4.852677838720566,3.945346931786996,4.812719090885423,0.08396151550423239,0.08073728334959898,0.08346848835416369,0.08082825062781708,0.45694056455945414,0.40329865956782224,0.442043376607686,0.4039846920337996,103.46926011983695,243.02714706008913,176.61411695646086,240.27389820714222,0.9924877733547955,0.9823257435861275,0.9871924513192917,0.9825259748227835,1997.0,2085.0,1982.0,2092.0,2180.0,2627.0,2809.0,2747.0,2505.0,2514.0,2913.0,3432.0,3910.0,4001.0,3506.0,2667.0,2595.0,3472.0,4478.0,5091.0,5008.0,3958.0,2643.0,2025.0,3139.0,4583.0,5572.0,6172.0,6239.0,6157.0,12950.0,5120.0,498.0,187.0,86.0
550,CAMERA 4_OZ/good/Reject20230722193353422478.jpg,good,0,0.046999999998661224,3.369646569646162,4.821670124761699,3.909900457357476,4.786875246497186,0.09492920319151789,0.0919146923495424,0.09474719880946061,0.09192949767947547,0.4655792091782559,0.4119314700485726,0.4507674694674036,0.41260744123811866,103.3663593004667,234.9328794942385,168.0466187296429,230.40996176095283,0.9926936151596663,0.9833634177765328,0.9881317084964188,0.9836837045449148,2023.0,2021.0,1938.0,1941.0,2134.0,2537.0,2798.0,2677.0,2517.0,2397.0,2805.0,3433.0,3720.0,4057.0,3655.0,2576.0,2417.0,3442.0,4610.0,5014.0,4871.0,3633.0,2408.0,1929.0,3027.0,4253.0,5031.0,6054.0,5302.0,6255.0,15434.0,5089.0,380.0,158.0,77.0
551,CAMERA 4_OZ/good/Reject20230722193414324128.jpg,good,0,0.0470000000022992,3.416651583710034,4.9530842362355125,4.069540440726229,4.938273631195665,0.07940692076646735,0.076467185372631,0.07923727531847842,0.07652937502590443,0.4496606129583028,0.395403442906326,0.43407152159806134,0.3957307418219212,103.42595083770496,245.34272122212482,179.65645559710484,243.13603415801146,0.9923686025097118,0.9818679545126436,0.986762092995792,0.9820310396452422,2316.0,2362.0,2080.0,2003.0,2250.0,2666.0,2955.0,2850.0,2551.0,2501.0,2918.0,3338.0,3665.0,3668.0,3390.0,2740.0,2572.0,3687.0,4573.0,4496.0,4075.0,3645.0,2610.0,1872.0,3267.0,4295.0,5041.0,5927.0,5799.0,6540.0,13554.0,5928.0,638.0,274.0,131.0
552,CAMERA 4_OZ/good/Reject20230722193421122088.jpg,good,0,0.046999999998661224,3.442910602910188,4.8869117463344205,3.940763567881615,4.862596485727967,0.08638970835154915,0.08307755725819262,0.08591843693522737,0.0830667293654883,0.4619847575220775,0.40931605576268104,0.4484856391524053,0.4094569061383374,109.68248991071464,246.27983371756795,175.28701054122135,242.59819558527968,0.9924156167652245,0.9829472567834501,0.9878960225260951,0.9832021783039683,1788.0,1809.0,1730.0,1845.0,2007.0,2395.0,2593.0,2301.0,2047.0,2100.0,2719.0,3056.0,3371.0,3499.0,3644.0,2967.0,2611.0,3238.0,4039.0,4578.0,5096.0,4989.0,3509.0,2561.0,3489.0,3725.0,4798.0,6623.0,6108.0,7819.0,16527.0,7076.0,635.0,253.0,148.0
553,CAMERA 4_OZ/good/Reject20230722193436002163.jpg,good,0,0.0470000000022992,3.364206921853549,4.89569865342635,3.9845207523166737,4.838665820720571,0.08633444546581061,0.08318675734930196,0.08602767776141888,0.08330823398215036,0.4617482095766993,0.4062835550326009,0.4453742181780022,0.407330403817923,100.22998654762378,235.3711470013017,167.8994032332741,227.0895250367281,0.9928079414586478,0.9830802384682411,0.9879640750910427,0.9836755666149747,2298.0,2193.0,2128.0,2058.0,2431.0,2704.0,2979.0,2819.0,2357.0,2317.0,2857.0,3494.0,3727.0,3799.0,3393.0,2594.0,2493.0,3417.0,4465.0,4923.0,4436.0,3517.0,2194.0,1672.0,2733.0,4253.0,5646.0,6809.0,5918.0,6010.0,13416.0,6267.0,555.0,195.0,123.0
554,CAMERA 4_OZ/good/Reject20230722193450164139.jpg,good,0,0.06299999999828287,3.367907545554215,4.8352852988952755,3.944207205223474,4.806942807940668,0.08038388055856974,0.07708615468061007,0.07984400748852129,0.07701454165987802,0.45607344041111825,0.4016351818578461,0.43970621702493484,0.40206509351358327,98.95089397088371,234.403803332062,170.0032675422233,230.1259734310994,0.9927978732335622,0.9829118565085644,0.9876429142467501,0.9832237122470007,2079.0,2141.0,1990.0,1947.0,2107.0,2533.0,2593.0,2514.0,2485.0,2387.0,2779.0,3264.0,3619.0,3833.0,3406.0,2749.0,2556.0,3659.0,4638.0,4853.0,4601.0,3649.0,2548.0,1894.0,2851.0,3839.0,5136.0,6237.0,6126.0,7215.0,14766.0,7301.0,565.0,197.0,125.0
555,CAMERA 4_OZ/good/Reject20230722193457035015.jpg,good,0,0.0459999999984575,3.3930487954013535,4.888308048827317,4.014165871792322,4.8543362541376815,0.07891970987056195,0.07604501957434047,0.07892323082203649,0.07605938311046302,0.45235183607686613,0.3973935927712863,0.43597349995586754,0.3985585386381427,99.8842949736964,234.42655326408192,170.09534570887593,228.53324547246902,0.992502347523169,0.9823826985034426,0.9872580949274968,0.9828255842547785,2385.0,2421.0,2109.0,2090.0,2575.0,2934.0,2925.0,2779.0,2310.0,2430.0,2850.0,3562.0,3840.0,3863.0,3667.0,2756.0,2606.0,3684.0,4528.0,4666.0,3992.0,3518.0,2354.0,1793.0,2960.0,4468.0,5385.0,6901.0,5836.0,5904.0,12713.0,6375.0,554.0,182.0,116.0
556,CAMERA 4_OZ/good/Reject20230722193510653521.jpg,good,0,0.0470000000022992,3.4230353430349347,4.970454729179419,4.06561498764821,4.9179096616792615,0.08198841047096254,0.07881942190994799,0.08167541678098937,0.07891651485399906,0.45436736331607985,0.3995548435191501,0.43723757856227446,0.4009800302836261,103.3576274917337,239.7013137492136,172.88736762293408,235.84163970010573,0.9924344527826368,0.982424774804772,0.9873620255247977,0.9827077713371334,2262.0,2258.0,2048.0,2094.0,2408.0,2793.0,3074.0,2906.0,2429.0,2415.0,3015.0,3524.0,3634.0,3795.0,3428.0,2799.0,2553.0,3538.0,4495.0,4830.0,4261.0,3420.0,2277.0,1650.0,2824.0,4461.0,5613.0,6831.0,5776.0,5463.0,12733.0,6809.0,677.0,257.0,127.0
557,CAMERA 4_OZ/good/Reject20230722193517373246.jpg,good,0,0.06299999999828287,3.352992540050955,4.784143882848636,3.859874776823298,4.7268317896442165,0.08694605644317101,0.08387742603559142,0.0866858698542706,0.08397742189618976,0.4607626843611956,0.40653026983636864,0.4459590780093956,0.4069396390379178,103.76328971504432,226.08804544601355,154.4575219507159,219.77387738508392,0.9925309951960741,0.9836999375310329,0.9888936258261809,0.9841551643150428,2176.0,2183.0,2101.0,1915.0,2298.0,2720.0,3040.0,3013.0,2523.0,2496.0,2918.0,3377.0,3812.0,3817.0,3580.0,2821.0,2628.0,3567.0,4583.0,4908.0,4343.0,3615.0,2563.0,2002.0,3393.0,4856.0,5430.0,6596.0,6048.0,6206.0,12896.0,4163.0,468.0,180.0,100.0
558,CAMERA 4_OZ/good/Reject20230722193524398604.jpg,good,0,0.0470000000022992,3.414817170110892,4.871976208966081,3.9763616797508,4.849454094719069,0.08180711205901299,0.07872712596831302,0.0816387559056666,0.07880064159937115,0.45369774945055336,0.4004819552029825,0.43796866491820446,0.40060273657477546,100.79336676041643,237.09579614967703,171.5188128255629,232.4726679911519,0.9925296047632369,0.9824017688802652,0.9873065121509562,0.9827449165832323,2129.0,2152.0,1881.0,1901.0,2149.0,2545.0,2585.0,2414.0,2354.0,2176.0,2802.0,3339.0,3482.0,3717.0,3543.0,2623.0,2689.0,3697.0,4426.0,5158.0,4453.0,3859.0,2717.0,2049.0,3099.0,3985.0,5007.0,5925.0,5823.0,6884.0,15014.0,6666.0,606.0,235.0,131.0
559,CAMERA 4_OZ/good/Reject20230722193545209912.jpg,good,0,0.046999999998661224,3.4041164241160304,4.942631564765987,4.05083522880063,4.913230823500901,0.08051502705153911,0.0774077559223621,0.08016030649182058,0.07741995914834461,0.4527364502612034,0.39789308042168575,0.4353421817514769,0.3975164855480227,102.18545921486073,240.79379551766726,175.08060508227157,236.75069631404935,0.9924303662803201,0.9821320767059207,0.9870480276004363,0.98243209185492,2418.0,2290.0,2210.0,2035.0,2412.0,2812.0,3063.0,2985.0,2611.0,2450.0,2946.0,3410.0,3531.0,3778.0,3452.0,2787.0,2580.0,3595.0,4611.0,4830.0,4009.0,3520.0,2436.0,1856.0,3029.0,4686.0,5447.0,6162.0,5650.0,5691.0,12936.0,5829.0,568.0,223.0,120.0
560,CAMERA 4_OZ/good/Reject20230722193552181189.jpg,good,0,0.0470000000022992,3.3858921364799865,4.84268080280133,3.9188495120692353,4.7813757743975875,0.08140944631207853,0.0782567419787581,0.08090354174892993,0.07823665274555058,0.45341609751631273,0.3989391174484474,0.4388399508795715,0.40037537086325303,99.77732664790607,231.73228226871439,164.44462543104112,224.9675445408665,0.9927162165241555,0.9830554422545462,0.9880106045541015,0.9835500884382365,2293.0,2125.0,1986.0,2076.0,2498.0,2803.0,3026.0,2881.0,2502.0,2349.0,3015.0,3628.0,3854.0,3575.0,3388.0,2729.0,2381.0,3468.0,4507.0,4885.0,4557.0,3842.0,2702.0,2067.0,3466.0,4910.0,5030.0,6222.0,6214.0,6386.0,13448.0,3397.0,434.0,186.0,80.0
561,CAMERA 4_OZ/good/Reject20230722193632120132.jpg,good,0,0.046999999998661224,3.457710651827861,4.9263193221327555,4.015046347249038,4.906202767619322,0.08256657722155275,0.07937863347492695,0.08230372048423533,0.07947951213864812,0.45275346694974833,0.39957592400379816,0.43833720893577693,0.40067057609938955,106.97692307691193,248.09576430418343,179.59712378014368,246.58560191665353,0.9921815439009302,0.981839396095944,0.9868922891292831,0.9819499399459303,2094.0,2055.0,1977.0,1920.0,2148.0,2497.0,2549.0,2517.0,2253.0,2272.0,3020.0,3371.0,3492.0,3684.0,3369.0,2642.0,2633.0,3715.0,4646.0,5105.0,4727.0,4003.0,2651.0,2118.0,3215.0,4086.0,4558.0,5913.0,5917.0,6973.0,15133.0,6231.0,603.0,232.0,137.0
562,CAMERA 4_OZ/good/Reject20230722193638933002.jpg,good,0,0.046999999998661224,3.343397333985195,4.809720715005687,3.9291290630266995,4.77895306708951,0.09281139987020516,0.08974076955036198,0.09253931367419278,0.0897283163259856,0.46538849917944003,0.41171291393313253,0.4493581464697881,0.4115650063312875,100.83376299375227,231.29525673597567,166.64719593021957,227.97745583891475,0.9928357191869964,0.9835361023332969,0.9881695157362962,0.9837722677230223,2435.0,2342.0,2038.0,2043.0,2377.0,2702.0,2998.0,3062.0,2657.0,2433.0,2899.0,3550.0,4005.0,4010.0,3502.0,2780.0,2668.0,3714.0,4865.0,4547.0,4090.0,3172.0,2251.0,1872.0,3348.0,4700.0,4958.0,5876.0,5317.0,5681.0,13901.0,4507.0,283.0,123.0,74.0
563,CAMERA 4_OZ/good/Reject20230722193646515217.jpg,good,0,0.0470000000022992,3.4041408829640285,4.848065141186642,3.94314329737984,4.819590368943123,0.08113676269016769,0.07802155156300013,0.08078387667375234,0.07798139368309369,0.45482957890950043,0.40110601252309014,0.4395838442504307,0.40168033389010716,103.64188088540091,238.76445356808713,172.09787707581302,234.84992687788454,0.9923694193949805,0.9823956894201322,0.987349305354144,0.9826843108736139,2032.0,2149.0,1937.0,1878.0,2190.0,2599.0,2621.0,2657.0,2335.0,2284.0,2736.0,3273.0,3618.0,3870.0,3606.0,2799.0,2608.0,3482.0,4688.0,5346.0,4720.0,3855.0,2735.0,2069.0,3133.0,4202.0,5118.0,5890.0,5724.0,6595.0,15103.0,5745.0,556.0,243.0,125.0
564,CAMERA 4_OZ/good/Reject20230722193700242936.jpg,good,0,0.046999999998661224,3.394161672984796,4.877042092396925,3.955247389145055,4.839072463200918,0.08104138577656644,0.07807773795298581,0.08093062321373118,0.07804729512569375,0.4538956307094723,0.39881879109617147,0.44002221187224855,0.4000796957831689,100.67540907422176,232.9670178653635,166.9487123046162,229.62942866735403,0.9926291030571245,0.9829158229446523,0.9877924287030657,0.9831605784697975,2250.0,2323.0,2069.0,2089.0,2407.0,2684.0,2917.0,2913.0,2517.0,2455.0,2958.0,3406.0,3666.0,3819.0,3561.0,2891.0,2777.0,3923.0,4776.0,4777.0,4433.0,3580.0,2498.0,2096.0,3564.0,4697.0,5217.0,6590.0,6652.0,6154.0,12657.0,4436.0,447.0,147.0,83.0
565,CAMERA 4_OZ/good/Reject20230722193714235096.jpg,good,0,0.06300000000192085,3.454337776690325,4.987514116129151,4.078093281482431,4.9622483899660885,0.07835764618074277,0.07537768607263826,0.0781553447107112,0.0753575288040765,0.4490859420230521,0.39421027073764175,0.43233032428706164,0.39464559132432914,107.3182193958564,250.313766317801,182.78063932298218,248.44094742803193,0.9920251765375665,0.9813688757412962,0.9864370949407731,0.9815082716760972,2333.0,2261.0,2162.0,2106.0,2412.0,2662.0,2839.0,2853.0,2491.0,2444.0,2864.0,3405.0,3775.0,3779.0,3538.0,2865.0,2659.0,3857.0,4662.0,4512.0,4056.0,3341.0,2360.0,1759.0,3006.0,4422.0,5370.0,6292.0,6153.0,6038.0,12930.0,6369.0,593.0,291.0,126.0
566,CAMERA 4_OZ/good/Reject20230722193815636294.jpg,good,0,0.046999999998661224,3.3986254127426734,4.887271845398308,3.9825788147815886,4.879682818866048,0.08058476595992149,0.07729861094164406,0.08028034928287348,0.07728409418826132,0.45605536102212874,0.40004627136101173,0.44049187948764734,0.4014455799739679,108.08947046593003,249.18081872323586,181.85831927015317,250.53149886952502,0.9921588696484791,0.9818972749550166,0.9868257593903403,0.9817991494594902,2339.0,2230.0,1983.0,1979.0,2278.0,2504.0,2684.0,2587.0,2399.0,2407.0,2958.0,3352.0,3589.0,3558.0,3277.0,2739.0,2551.0,3642.0,4462.0,4713.0,4247.0,3663.0,2547.0,1858.0,3024.0,3999.0,4780.0,6237.0,6279.0,7082.0,14906.0,7661.0,657.0,259.0,163.0
567,CAMERA 4_OZ/good/Reject20230722193822499865.jpg,good,0,0.0459999999984575,3.4526525620639106,5.018553675583521,4.136630224765115,4.995884582126708,0.08206258870980178,0.07907209145922313,0.08177002173743841,0.07902824253973642,0.44968974927902744,0.3957756078752161,0.4326222843447219,0.395750119127334,108.00485018954511,256.4876255754073,189.53886076255827,254.63463908034703,0.9920182474642325,0.9810134215613774,0.9860120978923178,0.9811505894787597,2294.0,2408.0,2177.0,2055.0,2390.0,2726.0,3072.0,2931.0,2510.0,2467.0,2992.0,3526.0,3880.0,3693.0,3570.0,2895.0,2728.0,3675.0,4705.0,4793.0,3981.0,3185.0,2172.0,1888.0,3242.0,4640.0,5657.0,6548.0,5064.0,5776.0,12469.0,6022.0,516.0,222.0,117.0
568,CAMERA 4_OZ/good/Reject20230722193835913279.jpg,good,0,0.046999999998661224,3.414804940686873,4.991382119000157,4.08933401814688,4.951124513438423,0.08748840556471271,0.08454647944927268,0.0872541454952089,0.08457501059625036,0.4596460037364494,0.40550622194218766,0.44193332041453753,0.40549989903504946,109.64735477557899,252.47331469968566,182.37833052067248,248.82021013132461,0.9921262555334701,0.9818385396746284,0.9869169742466543,0.9821013227483963,2213.0,2310.0,2118.0,2134.0,2279.0,2782.0,3046.0,2868.0,2550.0,2328.0,2845.0,3484.0,3695.0,3578.0,3333.0,2757.0,2605.0,3453.0,4509.0,4668.0,4158.0,3234.0,2197.0,1611.0,2744.0,4116.0,5549.0,6534.0,5892.0,6242.0,13136.0,7162.0,671.0,254.0,167.0
569,CAMERA 4_OZ/good/Reject20230722193842645362.jpg,good,0,0.046999999998661224,3.3722954628833164,4.906834778221427,3.981691002029314,4.861060552985649,0.0776002116525102,0.07520739436635197,0.07783888019742491,0.07518256337163227,0.4466656088487162,0.38897470724412664,0.4304670953705886,0.3900985775056382,105.19566833801223,244.33305733908185,177.8400225010097,242.45202721079397,0.9921764017421112,0.9818005641883552,0.9867919765038151,0.981940674934936,2846.0,2675.0,2382.0,2419.0,2941.0,3375.0,3377.0,3155.0,2668.0,2566.0,3098.0,3751.0,4325.0,4391.0,4189.0,3292.0,2765.0,3362.0,3774.0,4041.0,4124.0,4230.0,3397.0,2946.0,4606.0,5365.0,4909.0,4787.0,4638.0,3734.0,5163.0,1493.0,243.0,94.0,51.0
570,CAMERA 4_OZ/good/Reject20230722193910230099.jpg,good,0,0.0470000000022992,3.428147242264473,4.884978969725558,3.9336194878561406,4.8494638933331515,0.0779353670330347,0.07540140448808795,0.07805997599305192,0.07549367388831511,0.4478021824178594,0.3920328880222334,0.43255129707563006,0.39219371260772634,109.67685948390694,246.79170596323578,175.31196957465272,242.2644376453374,0.9918192838618655,0.9815633717693552,0.9869413043479673,0.9819015823366429,2552.0,2380.0,2133.0,2066.0,2587.0,3074.0,3327.0,3161.0,2605.0,2541.0,3164.0,3619.0,3969.0,3902.0,4004.0,3380.0,3156.0,3621.0,4024.0,3681.0,3707.0,3834.0,3216.0,2801.0,4083.0,4353.0,4771.0,4995.0,4635.0,5935.0,8285.0,2709.0,344.0,130.0,70.0
571,CAMERA 4_OZ/good/Reject20230722193933074718.jpg,good,0,0.046999999998661224,3.3651559251555043,4.848608964262847,3.964878812335815,4.806925660366215,0.07967918097359557,0.07638573535272779,0.07917437382627901,0.07637532378159705,0.4535295471085414,0.40059370169357994,0.4385989933536193,0.40071173965018114,100.62191023601679,240.11200795651558,175.04306014133567,234.43122720295233,0.9926581777750575,0.9824533512947435,0.9872463147806618,0.9828684853195054,2158.0,2018.0,1836.0,1874.0,2135.0,2549.0,2489.0,2544.0,2176.0,2179.0,2761.0,3332.0,3852.0,3862.0,3408.0,2737.0,2336.0,3293.0,4263.0,4846.0,4607.0,3675.0,2642.0,1896.0,2747.0,3665.0,4894.0,6191.0,6002.0,6566.0,15514.0,8322.0,614.0,222.0,145.0
572,CAMERA 4_OZ/good/Reject20230722193946389873.jpg,good,0,0.0470000000022992,3.4392955851775526,4.99823869913695,4.072707706605333,4.952131321025503,0.08400226029962442,0.08063223668256991,0.08344655900075937,0.08059230861449398,0.4558106261741989,0.4011347970098611,0.43911927036667064,0.401867751010892,107.63118013940479,249.28555365848072,179.63525815048163,244.5733707967452,0.9921838956372283,0.9818667586603975,0.9869718413551511,0.9822095268144756,2202.0,2268.0,2087.0,2078.0,2236.0,2636.0,2909.0,2760.0,2518.0,2334.0,2918.0,3616.0,3896.0,3849.0,3286.0,2640.0,2404.0,3456.0,4521.0,4691.0,4525.0,3570.0,2361.0,1635.0,2716.0,4172.0,5267.0,6262.0,5913.0,5825.0,14257.0,7477.0,548.0,186.0,120.0
573,CAMERA 4_OZ/good/Reject20230722194018886540.jpg,good,0,0.06299999999828287,3.4450654274179917,4.994378045226338,4.063920072393953,4.953032793512223,0.08264764039117155,0.0793353444110019,0.0819562871814797,0.07939086051226708,0.45598975012006193,0.40023923976836695,0.43823824670404743,0.4014059706253497,110.64989360400124,256.2317421201234,186.02481717902387,254.11829866669893,0.9919246450963942,0.9812679978662399,0.9864411314751407,0.9814225026397297,2250.0,2202.0,2126.0,2075.0,2343.0,2675.0,2902.0,2864.0,2655.0,2472.0,3007.0,3548.0,3630.0,3831.0,3508.0,2853.0,2530.0,3468.0,4600.0,4616.0,4109.0,3466.0,2481.0,1721.0,3095.0,4618.0,5459.0,6883.0,6493.0,6572.0,12840.0,6575.0,609.0,194.0,113.0
