number,Filename,category,class,duration,Dissimilarity 0,Dissimilarity 45,Dissimilarity 90,Dissimilarity 135,Energy 0,Energy 45,Energy 90,Energy 135,Homogeneity 0,Homogeneity 45,Homogeneity 90,Homogeneity 135,Contrast 0,Contrast 45,Contrast 90,Contrast 135,Correlation 0,Correlation 45,Correlation 90,Correlation 135,Histogram 220,Histogram 221,Histogram 222,Histogram 223,Histogram 224,Histogram 225,Histogram 226,Histogram 227,Histogram 228,Histogram 229,Histogram 230,Histogram 231,Histogram 232,Histogram 233,Histogram 234,Histogram 235,Histogram 236,Histogram 237,Histogram 238,Histogram 239,Histogram 240,Histogram 241,Histogram 242,Histogram 243,Histogram 244,Histogram 245,Histogram 246,Histogram 247,Histogram 248,Histogram 249,Histogram 250,Histogram 251,Histogram 252,Histogram 253,Histogram 254
858,CAMERA 4_OZ/good/Reject20230723145237815474.jpg,good,0,0.046999999998661224,1.3910737555391088,2.1092126685922663,1.7069408237742627,2.083048458251296,0.5681885512054968,0.5668729788398851,0.5684502980447033,0.5668241073487505,0.7725560719104441,0.7436056666766655,0.7603927388455394,0.744352678808123,40.65134382332745,98.29504769844296,70.93957410060536,96.48942531194832,0.9977684148586866,0.9946066464362433,0.9961061308359042,0.9947057191785651,2443.0,2181.0,2115.0,2342.0,2755.0,2916.0,2946.0,2507.0,2418.0,2819.0,3485.0,3803.0,3882.0,3383.0,2931.0,3068.0,3627.0,4351.0,4233.0,4120.0,4038.0,3226.0,3317.0,6072.0,7832.0,6422.0,10111.0,10258.0,19128.0,20302.0,25617.0,7269.0,653.0,222.0,138.0
859,CAMERA 4_OZ/good/Reject20230723145247088348.jpg,good,0,0.030999999999039574,1.3720883828520778,2.070981386169282,1.6704102580808518,2.0405793107730696,0.5698418288949982,0.5684886724728521,0.5700172761520512,0.5684805666957387,0.7728665304984621,0.743778868068862,0.7614961570389581,0.7448059773349976,38.26016663411582,93.4505572898928,67.50123826901132,91.18264073294966,0.9978867245243701,0.9948408429750258,0.9962719987215409,0.99496604862362,2393.0,2229.0,2166.0,2484.0,2699.0,2884.0,2768.0,2456.0,2413.0,2744.0,3221.0,3941.0,4166.0,3814.0,2817.0,2804.0,4005.0,4283.0,4204.0,4145.0,3870.0,3023.0,3425.0,6685.0,7029.0,6330.0,9537.0,11012.0,20795.0,18183.0,25434.0,7195.0,648.0,251.0,154.0
860,CAMERA 4_OZ/good/Reject20230723145255622334.jpg,good,0,0.0470000000022992,1.4109924745904132,2.0971407047845068,1.6921353623561148,2.077505317714462,0.569728690549586,0.5684177715631613,0.5698960477564604,0.568389803387883,0.772432519445702,0.7447980579742446,0.7613573492023691,0.7452781313618625,41.90423752283245,98.29283908427752,70.65587526066851,97.11619316124533,0.9976988443516903,0.9946049025089211,0.9961203648491103,0.9946694862520189,2223.0,1989.0,1979.0,2049.0,2406.0,2729.0,2586.0,2294.0,2310.0,2478.0,3065.0,3258.0,3564.0,3531.0,2900.0,2885.0,3302.0,4046.0,4188.0,4222.0,3987.0,3137.0,3202.0,6850.0,8435.0,5587.0,8768.0,9635.0,21954.0,24177.0,26041.0,7158.0,669.0,245.0,155.0
861,CAMERA 4_OZ/good/Reject20230723145304348751.jpg,good,0,0.046999999998661224,1.3938444748510546,2.099511561187065,1.6956587265375507,2.0721309417152054,0.5700977154940428,0.5688165399504865,0.5703061708198127,0.5687382890636669,0.7726952475702256,0.7448961628051589,0.7612770579393546,0.7454070813742634,40.07123240815836,97.57881996904226,70.10021914101381,94.86367086516529,0.9977993095625549,0.9946436149133715,0.9961505425421205,0.9947926573405307,2270.0,2045.0,1992.0,2162.0,2501.0,2803.0,2699.0,2296.0,2233.0,2700.0,3116.0,3435.0,3767.0,3671.0,2862.0,2763.0,3306.0,4280.0,4391.0,4231.0,3700.0,2997.0,3339.0,6661.0,8170.0,5779.0,8904.0,10194.0,22051.0,21445.0,25510.0,7284.0,648.0,234.0,137.0
862,CAMERA 4_OZ/good/Reject20230723145330523850.jpg,good,0,0.046999999998661224,1.3843448657814643,2.058743103686783,1.6509857273196384,2.030627094780555,0.5680423508824075,0.5667071219135742,0.5682784408611705,0.566668005607835,0.7726565315100588,0.7441068149486003,0.7608457440782134,0.7441898573135372,39.02354052648044,92.12636632018155,64.51731132688569,88.84510595074049,0.9978584066289494,0.99494659762483,0.996459695080864,0.9951265844147824,2136.0,2050.0,2023.0,2241.0,2579.0,2843.0,2622.0,2300.0,2295.0,2603.0,3219.0,3527.0,3725.0,3558.0,2874.0,2724.0,3641.0,4311.0,4306.0,4104.0,3902.0,2919.0,3362.0,6539.0,8312.0,5688.0,9017.0,9953.0,20672.0,22630.0,26015.0,7444.0,652.0,249.0,126.0
863,CAMERA 4_OZ/good/Reject20230723145339082175.jpg,good,0,0.0470000000022992,1.396674648163518,2.0838604847220568,1.6810699621997103,2.0596464423711125,0.5697647368756099,0.5684578053024083,0.5699616535242288,0.5683849371815629,0.7730534943397934,0.7451098347673719,0.7618121645235792,0.7459592875712728,40.00022885720703,94.92632327299582,68.1438779001375,93.34923415961278,0.9978000041841004,0.9947816318436324,0.9962525066275808,0.9948683288874677,2088.0,1944.0,1976.0,2219.0,2494.0,2702.0,2589.0,2309.0,2097.0,2605.0,3048.0,3206.0,3478.0,3421.0,2969.0,2707.0,3402.0,3949.0,4231.0,4209.0,3924.0,2994.0,3439.0,6491.0,8930.0,6176.0,8696.0,9977.0,21952.0,23078.0,25945.0,7188.0,678.0,248.0,139.0
864,CAMERA 4_OZ/good/Reject20230723145347819274.jpg,good,0,0.030999999999039574,1.4112767135792468,2.123123105985915,1.716627020333176,2.09155190814086,0.5685295875865556,0.5672958822191253,0.5688678803143861,0.5672309994511756,0.7715161688583866,0.7433332238655139,0.7594007463787343,0.7438980950959777,40.882246872584794,97.60476975874091,69.28224713241029,94.42930926390764,0.9977567701414088,0.9946469608410617,0.9961988485064566,0.994821115899442,2389.0,1986.0,1952.0,2122.0,2455.0,2644.0,2655.0,2349.0,2281.0,2686.0,3246.0,3758.0,3851.0,3544.0,2779.0,2858.0,3659.0,4115.0,4534.0,4305.0,3831.0,2850.0,3366.0,6590.0,8088.0,5961.0,9292.0,10199.0,19272.0,22183.0,26004.0,7104.0,710.0,288.0,148.0
865,CAMERA 4_OZ/good/Reject20230723145414689572.jpg,good,0,0.030999999999039574,1.392790591608923,2.0836737838568435,1.6751572275803233,2.0499600101431334,0.5689754330484809,0.5675789348503137,0.5690935960730935,0.5675598269970736,0.7733562748267179,0.7449374481389722,0.7617057007640263,0.7458354383366803,38.59562320826166,93.80336811626276,66.64584772547705,90.26963273742551,0.997877552501938,0.994844077238653,0.9963354031084942,0.9950383097810221,2165.0,1946.0,1894.0,2036.0,2440.0,2674.0,2593.0,2319.0,2241.0,2501.0,3026.0,3408.0,3458.0,3297.0,2733.0,2692.0,3660.0,4150.0,4161.0,4371.0,3802.0,2918.0,3245.0,6742.0,9066.0,5842.0,8321.0,9566.0,21493.0,23841.0,26333.0,7004.0,625.0,271.0,146.0
866,CAMERA 4_OZ/good/Reject20230723145423687840.jpg,good,0,0.0470000000022992,1.3943665298419112,2.1145267133075123,1.714819310479169,2.085670423241225,0.5675168056925487,0.5661471511263905,0.5678031073860172,0.5661354259835281,0.7717649446985143,0.7429897137760741,0.7599067682351692,0.7438514398845542,40.14039207065492,97.48143467797314,70.18853379169032,94.99671031448831,0.9977996305597393,0.9946589603034697,0.9961528948415493,0.9947950991642115,2337.0,2171.0,1999.0,2175.0,2554.0,2932.0,2779.0,2465.0,2301.0,2800.0,3252.0,3460.0,3915.0,3675.0,2863.0,2693.0,3612.0,4249.0,4380.0,4163.0,3966.0,3031.0,3328.0,6352.0,8269.0,6314.0,9507.0,10707.0,19524.0,20892.0,25884.0,7282.0,698.0,249.0,151.0
867,CAMERA 4_OZ/good/Reject20230723145432139995.jpg,good,0,0.046999999998661224,1.3949643276005892,2.0773699799693524,1.673004105838917,2.051875936053061,0.5696148690620825,0.5684218046734741,0.5698337976624582,0.5683087102847751,0.7730382592643391,0.7452188570743796,0.7616788542211286,0.7457027216739512,40.35052857052548,94.50079286725311,66.55240647808334,91.94441450531089,0.9977814558074957,0.9948067003768188,0.996341219991944,0.994947186381019,2196.0,2063.0,2059.0,2156.0,2390.0,2613.0,2647.0,2472.0,2280.0,2747.0,3150.0,3447.0,3659.0,3352.0,2805.0,2764.0,3519.0,4213.0,4249.0,4298.0,4202.0,3105.0,3391.0,6621.0,8515.0,6000.0,9223.0,9877.0,20799.0,22900.0,25847.0,7138.0,653.0,245.0,137.0
868,CAMERA 4_OZ/good/Reject20230723145440767339.jpg,good,0,0.0459999999984575,1.3948747393806318,2.1027661893710934,1.6967104405625926,2.0716809029482928,0.567453639094036,0.5660975719557613,0.5676930023588391,0.5660441699959345,0.7719477208315221,0.7432318186891346,0.7601832564638694,0.743877612267371,41.04938998569315,96.58469900808036,68.69560577422477,94.36177002207597,0.9977502704128574,0.9947092030957071,0.9962355144817754,0.9948309725469623,2433.0,2165.0,2042.0,2354.0,2769.0,2951.0,2686.0,2379.0,2395.0,2805.0,3143.0,3706.0,3824.0,3517.0,2791.0,2794.0,3717.0,4282.0,4421.0,3989.0,3882.0,2723.0,3391.0,6475.0,8301.0,6132.0,9690.0,10297.0,19912.0,21522.0,25815.0,7208.0,689.0,267.0,152.0
869,CAMERA 4_OZ/good/Reject20230723145449960576.jpg,good,0,0.0470000000022992,1.3882957062818386,2.090012645111987,1.6822072145458953,2.064755034605871,0.5700948411978553,0.5688219827845509,0.5702907538337317,0.5687755795987126,0.773004198109503,0.7445640450924019,0.7617069554393336,0.7452643558410512,40.705693738625435,98.42205972638311,70.48379252474514,96.23116176044348,0.9977424096308611,0.9945440724465348,0.9960912866049582,0.9946655226642164,2220.0,2139.0,1911.0,2218.0,2606.0,2860.0,2667.0,2293.0,2224.0,2632.0,3239.0,3821.0,3827.0,3445.0,2953.0,2763.0,3453.0,4343.0,4469.0,4409.0,3928.0,2850.0,2930.0,5845.0,8409.0,6432.0,9203.0,10547.0,19310.0,20899.0,25548.0,7243.0,610.0,237.0,145.0
870,CAMERA 4_OZ/good/Reject20230723145459117946.jpg,good,0,0.046999999998661224,1.3934413278611983,2.0798720976789387,1.6704632103749004,2.051066355445145,0.5697810077229087,0.5684807728101926,0.5700134331076375,0.5684401714459677,0.7722817152848028,0.7441603700793711,0.7609898579511545,0.7446854681206135,40.7574382655993,97.87477834371803,69.44960652370362,94.77123763110693,0.9977437342063299,0.994584464826396,0.9961557757809797,0.9947561876560852,2244.0,1966.0,1982.0,2235.0,2667.0,2801.0,2523.0,2300.0,2366.0,2867.0,3256.0,3617.0,3696.0,3436.0,3007.0,2811.0,3740.0,4226.0,4391.0,4350.0,4027.0,3078.0,3254.0,6434.0,7833.0,6621.0,9265.0,10964.0,20580.0,19490.0,25334.0,7142.0,651.0,252.0,120.0
871,CAMERA 4_OZ/good/Reject20230723145531454582.jpg,good,0,0.030999999999039574,1.3889985665893987,2.106421939064733,1.7003429679348463,2.074234383778036,0.5679198631665278,0.5667122801734121,0.5682609055388183,0.5666352295478596,0.7719272534438806,0.7430876947890422,0.7607224908342208,0.7437186791029156,40.939482343004784,98.51796771628239,69.84439601796744,95.05584557151991,0.997743222980921,0.994571875300537,0.9961502484090285,0.9947626306638755,2227.0,2103.0,1986.0,2198.0,2776.0,3010.0,2745.0,2437.0,2394.0,2969.0,3402.0,3720.0,3931.0,3512.0,3021.0,2951.0,3792.0,4178.0,4319.0,4239.0,4134.0,3119.0,3320.0,6117.0,7229.0,6454.0,10061.0,10909.0,18264.0,19814.0,25972.0,7026.0,667.0,269.0,120.0
872,CAMERA 4_OZ/good/Reject20230723145540287158.jpg,good,0,0.030999999999039574,1.3816034662505796,2.0736172110487465,1.6755669968712628,2.044089123982563,0.5683165748156769,0.5670248794053488,0.568587811358705,0.5669955301406073,0.7718677279578647,0.7434098362065802,0.7601797614676854,0.7439179018867665,37.436793067526544,92.48722729652023,66.57791482010676,89.21136739228423,0.9979487526305939,0.9949348741739624,0.9963524336035551,0.9951142788667816,2347.0,2079.0,2027.0,2364.0,2594.0,2766.0,2704.0,2396.0,2342.0,2694.0,3153.0,3590.0,3730.0,3635.0,2927.0,2747.0,3549.0,4036.0,4398.0,4200.0,3959.0,3024.0,3293.0,6409.0,8196.0,6218.0,9106.0,10037.0,20215.0,23220.0,25984.0,7192.0,672.0,267.0,160.0
873,CAMERA 4_OZ/good/Reject20230723145558089000.jpg,good,0,0.046999999998661224,1.3596706411267547,2.042514803585911,1.6443373631382099,2.0149026424296346,0.5683304194432867,0.5669992263364472,0.5685535789148212,0.5669906442144795,0.774049769605045,0.7447308568349432,0.7618738065674158,0.7451935414336911,38.4595273000003,93.62194705362953,67.00870617177489,90.74008630638576,0.9978803338982821,0.9948426375881031,0.996307249579098,0.9950013909655191,2233.0,2055.0,1977.0,2257.0,2527.0,2826.0,2812.0,2327.0,2271.0,2640.0,3220.0,3640.0,3799.0,3704.0,2809.0,2631.0,3830.0,4660.0,4554.0,4103.0,3917.0,3078.0,3313.0,6407.0,7948.0,6325.0,9419.0,10465.0,19436.0,21584.0,25686.0,7193.0,633.0,228.0,132.0
874,CAMERA 4_OZ/good/Reject20230723145606731171.jpg,good,0,0.0470000000022992,1.4091754626019262,2.110388313342088,1.6935333029192379,2.07659138029105,0.5693284719950683,0.5680515171178905,0.5694962656722853,0.5679519183686855,0.7724324628879883,0.7443619598518335,0.7608032831679464,0.7449739829732094,41.25843269484245,100.38289167848268,71.69060707766567,97.16943551935037,0.9977279262034083,0.9944746639432512,0.9960524600943181,0.9946515409477376,2152.0,1876.0,1934.0,2173.0,2436.0,2630.0,2612.0,2201.0,2156.0,2515.0,3045.0,3441.0,3704.0,3403.0,2630.0,2522.0,3390.0,4226.0,4266.0,4500.0,3993.0,3085.0,3178.0,6766.0,8736.0,5791.0,8904.0,9864.0,20682.0,23317.0,26033.0,7271.0,725.0,253.0,134.0
875,CAMERA 4_OZ/good/Reject20230723145615830772.jpg,good,0,0.046999999998661224,1.380934812354283,2.0695978430760196,1.6741649830547882,2.0483074221348723,0.5684800075508102,0.5672247439679147,0.5687195117986735,0.5671635650173003,0.7734468025056278,0.744937601600857,0.7613523359276899,0.7457244089019296,40.43915738209638,96.35097642925997,69.43235711025272,94.94177297341977,0.997777629837756,0.9947075281854599,0.9961846896230739,0.9947849344541673,2174.0,2021.0,1925.0,2221.0,2446.0,2677.0,2823.0,2432.0,2250.0,2733.0,3128.0,3539.0,3799.0,3447.0,2891.0,2714.0,3412.0,4049.0,4387.0,4399.0,3995.0,2976.0,3075.0,6267.0,8706.0,5810.0,8805.0,9975.0,21012.0,23150.0,25795.0,7361.0,669.0,254.0,153.0
876,CAMERA 4_OZ/good/Reject20230723145624535307.jpg,good,0,0.046999999998661224,1.3875798149604948,2.0807297802564633,1.680899700208067,2.052993695381758,0.5693060762217919,0.5679572861693977,0.5695085452499016,0.5678762623424928,0.7731337415415677,0.7447840838670843,0.7614558476174708,0.7458059559061224,38.74500423510553,96.22604827648203,69.72385297182585,93.49714363985768,0.9978663274850029,0.9947034288352974,0.9961607339936422,0.994853635955599,2167.0,1965.0,1809.0,2086.0,2543.0,2832.0,2641.0,2205.0,2219.0,2738.0,3059.0,3447.0,3704.0,3419.0,2814.0,2656.0,3398.0,4194.0,4322.0,4331.0,3913.0,2904.0,3108.0,6213.0,8818.0,5755.0,9143.0,9454.0,21379.0,22919.0,25948.0,7333.0,616.0,241.0,137.0
877,CAMERA 4_OZ/good/Reject20230723145650552666.jpg,good,0,0.031000000002677552,1.3926236317444556,2.098968579631337,1.695639989571975,2.0640824223183047,0.5687722750494051,0.567474895875447,0.569022556654092,0.5674235474584727,0.7711127138299874,0.7425600265904065,0.7595176399096946,0.7431753058083805,38.55651957912522,93.47619808558163,66.42316051875073,89.67077952099135,0.9978781148053256,0.994858198386643,0.9963449137315495,0.99506752127006,2212.0,2012.0,2081.0,2216.0,2667.0,2885.0,2741.0,2335.0,2360.0,2718.0,3279.0,3734.0,4048.0,3737.0,3098.0,3011.0,3840.0,4293.0,4146.0,4050.0,3727.0,2866.0,3406.0,6635.0,7808.0,5911.0,9082.0,10034.0,20566.0,20407.0,25602.0,7247.0,737.0,237.0,151.0
878,CAMERA 4_OZ/good/Reject20230723145659246684.jpg,good,0,0.030999999999039574,1.3872239053957511,2.1100752428955665,1.713206302137127,2.0751890855825117,0.567692392726138,0.5664238847669477,0.5680143059065461,0.5662939446889933,0.7708560000448446,0.7422880225359453,0.7588275085950853,0.7429484951928477,36.8925633633305,93.78149313409523,68.08679532714402,89.98402036266168,0.9979720802697103,0.9948474818819483,0.996257779775474,0.9950561216316938,2325.0,2089.0,2019.0,2080.0,2518.0,2840.0,2673.0,2563.0,2412.0,2853.0,3382.0,3690.0,3925.0,3338.0,2786.0,2994.0,3766.0,4037.0,4312.0,4154.0,3830.0,2912.0,3580.0,6511.0,7935.0,6481.0,9855.0,10162.0,19016.0,20869.0,25737.0,7226.0,651.0,262.0,102.0
879,CAMERA 4_OZ/good/Reject20230723145708307100.jpg,good,0,0.046999999998661224,1.3706101772226555,2.0476731283655294,1.662069864441661,2.0220975556871283,0.5693852757386072,0.5680701634513096,0.5696535832307453,0.5680695810334303,0.7725074086329123,0.7441353211167578,0.7605806614619506,0.744844244718626,36.93810268441393,91.32171820239398,66.57397191082701,88.91710236999724,0.9979645728749482,0.9949702646200811,0.9963319125460489,0.9951027038860802,2252.0,2155.0,2063.0,2360.0,2719.0,2879.0,2686.0,2360.0,2293.0,2638.0,2999.0,3702.0,3854.0,3601.0,3050.0,2847.0,3703.0,4364.0,4445.0,4207.0,4113.0,3119.0,3403.0,6726.0,7761.0,6247.0,9927.0,11107.0,21040.0,18696.0,25343.0,7335.0,574.0,221.0,141.0
880,CAMERA 4_OZ/good/Reject20230723145717432096.jpg,good,0,0.0470000000022992,1.3016720419606906,2.0258405411562315,1.628931504170521,1.9972320985267906,0.5699623005776027,0.5687156659353805,0.5701962015169189,0.5686574582660857,0.7703352973366795,0.7371636549845993,0.7568588853578117,0.7381192245192527,37.09434861222174,90.66489069850284,64.79068365483063,88.14454967999606,0.9978065891395078,0.9946416537385074,0.9961693224150137,0.994790607316566,3235.0,2916.0,2887.0,3167.0,3849.0,4343.0,3822.0,3015.0,2789.0,3550.0,4337.0,4707.0,4993.0,4366.0,3144.0,2574.0,3109.0,3477.0,4103.0,4817.0,5365.0,4043.0,3919.0,6596.0,9265.0,5848.0,4884.0,4503.0,5125.0,6403.0,21975.0,5498.0,414.0,150.0,102.0
881,CAMERA 4_OZ/good/Reject20230723145735159861.jpg,good,0,0.030999999999039574,1.3850558704726246,2.0776039675166236,1.6744126368608288,2.049308595333768,0.5684373608211125,0.5671574223355353,0.5686822897117971,0.5670799243142564,0.7736577344957349,0.744596077380132,0.7619497571816942,0.7457708584936719,39.29645474983155,93.78028324726475,67.23297461546707,91.50336428440785,0.9978437781246626,0.9948567256208631,0.9963112710275864,0.9949816006858514,2204.0,2064.0,2057.0,2261.0,2567.0,2660.0,2770.0,2478.0,2373.0,2640.0,3228.0,3750.0,3890.0,3422.0,2805.0,2898.0,4075.0,4309.0,4379.0,4465.0,4181.0,3173.0,3525.0,6342.0,7828.0,6746.0,9899.0,10407.0,20064.0,20448.0,26025.0,7075.0,657.0,247.0,137.0
882,CAMERA 4_OZ/good/Reject20230723145744117855.jpg,good,0,0.030999999999039574,1.3770084050047693,2.0928661517863176,1.7005963242956348,2.0695570786949253,0.5686345775848246,0.5673438669144429,0.5687893258194481,0.5672370747738466,0.7723128867203071,0.7431245761553368,0.7598296947823917,0.743891483475734,39.53973481889538,95.62662109756371,69.23310903282814,94.25612912855232,0.9978230233230209,0.9947375637787624,0.9961885641998633,0.9948129834317434,2513.0,2223.0,2187.0,2488.0,2870.0,3038.0,2872.0,2517.0,2416.0,2752.0,3393.0,3838.0,3801.0,3707.0,3171.0,2899.0,3453.0,3955.0,4231.0,4455.0,4503.0,3284.0,3451.0,5759.0,7120.0,7132.0,10111.0,9899.0,17978.0,19616.0,25601.0,7414.0,656.0,236.0,149.0
883,CAMERA 4_OZ/good/Reject20230723145752792705.jpg,good,0,0.0470000000022992,1.4258812223100372,2.1301598534448964,1.7190962265375525,2.105032688958127,0.5699724847046498,0.5686920353951651,0.5701902030917081,0.568637882907135,0.7700596579369428,0.74204571899253,0.7590300999630324,0.7427715868693158,41.68914842327625,98.25917585839746,70.19264940691515,96.08210190936269,0.9977015618210842,0.9945853193078379,0.996130490796566,0.9947052893785563,2233.0,2004.0,1952.0,2140.0,2523.0,2697.0,2671.0,2369.0,2214.0,2756.0,3238.0,3583.0,3861.0,3836.0,2924.0,2707.0,3457.0,4224.0,4473.0,4541.0,3844.0,2866.0,3322.0,6509.0,8195.0,6130.0,8892.0,10662.0,19789.0,20665.0,25523.0,7495.0,713.0,238.0,129.0
884,CAMERA 4_OZ/good/Reject20230723145810899839.jpg,good,0,0.046999999998661224,1.3818201068551912,2.0831528150668093,1.6834805135553144,2.0545427418621105,0.5684765481320508,0.5671594202571993,0.5686822041439886,0.5670730433302776,0.7729021365534157,0.7440126051360128,0.7609004670984209,0.7448220411704022,39.08092585355781,96.9122677144059,70.31438673095143,94.24554506465455,0.9978512340964304,0.99467412415482,0.996134348421619,0.9948206756088479,2217.0,1943.0,1947.0,2256.0,2628.0,2727.0,2752.0,2313.0,2320.0,2626.0,3052.0,3464.0,3768.0,3691.0,3122.0,2823.0,3568.0,4253.0,4586.0,4385.0,4058.0,2954.0,3240.0,6435.0,7923.0,6297.0,9367.0,10699.0,19945.0,21542.0,25589.0,7458.0,643.0,272.0,108.0
885,CAMERA 4_OZ/good/Reject20230723145819511348.jpg,good,0,0.0459999999984575,1.4083838285127697,2.1359288286528106,1.7259702489567317,2.103454292123418,0.5677275281253819,0.5664150696627991,0.5679425875938638,0.5663605286578182,0.7707450551280794,0.7424675090800773,0.759098035148473,0.7429229071826153,40.757763226507066,96.71224912584867,68.82928261859179,94.19580844332313,0.9977635232645892,0.9946957337221337,0.9962235751670819,0.9948337500703639,2379.0,2242.0,2001.0,2177.0,2501.0,2688.0,2810.0,2506.0,2376.0,2744.0,3365.0,3762.0,3765.0,3504.0,2755.0,2818.0,3646.0,3992.0,4316.0,4441.0,4101.0,3123.0,3353.0,6624.0,7829.0,6140.0,9723.0,10158.0,19076.0,21182.0,26073.0,7091.0,728.0,263.0,109.0
886,CAMERA 4_OZ/good/Reject20230723145828099370.jpg,good,0,0.03200000000288128,1.3983515767535755,2.094467376674442,1.6852320125125335,2.0655018380668775,0.5678352303469254,0.5665025118599054,0.5681122040654949,0.5665402588861376,0.7715611071423477,0.7431535696480007,0.7603236887302254,0.7439259472347299,41.3448527495719,99.8664509959575,71.5728313998759,97.1282292523979,0.9977287468207618,0.9945165688370283,0.9960686119147494,0.9946669181314051,2242.0,2046.0,2090.0,2219.0,2586.0,2690.0,2534.0,2225.0,2210.0,2677.0,3212.0,3581.0,3840.0,3546.0,2947.0,2780.0,3799.0,4396.0,4322.0,4091.0,3613.0,2706.0,3135.0,6655.0,8884.0,5663.0,8976.0,10131.0,20275.0,22778.0,26072.0,7112.0,687.0,277.0,142.0
887,CAMERA 4_OZ/good/Reject20230723145836773439.jpg,good,0,0.046999999998661224,1.398244070889617,2.105845530716537,1.7040520724708268,2.082821808292609,0.568234378244671,0.5668910010147719,0.5684449905216999,0.5668607275088624,0.7715650222965056,0.7424542664765234,0.7592429473696651,0.7429555262254888,40.87860307534654,95.74541991800577,68.42315237224375,94.08349523590634,0.9977546196431386,0.9947434537785581,0.9962420537300137,0.9948346955728377,2630.0,2322.0,2246.0,2484.0,2861.0,2948.0,2881.0,2413.0,2402.0,2737.0,3341.0,3891.0,4057.0,3820.0,2955.0,2882.0,3672.0,3966.0,4154.0,4257.0,4174.0,3139.0,3493.0,6333.0,7243.0,6643.0,10416.0,10803.0,18949.0,18520.0,25519.0,7335.0,668.0,234.0,149.0
888,CAMERA 4_OZ/good/Reject20230723145845379349.jpg,good,0,0.0459999999984575,1.4045828446712256,2.1218830535139968,1.712364767986986,2.093317005840842,0.5693022941047312,0.5679867187160224,0.5695265139019121,0.5679642076469217,0.7716435107445124,0.7432554957771772,0.7602139193342947,0.7441685833749642,41.643718236931846,101.76653831326156,73.44434469497418,99.52615238871248,0.9977131019053964,0.9944141098736796,0.9959671703226405,0.9945370830023966,2324.0,1954.0,2059.0,2228.0,2593.0,2740.0,2759.0,2470.0,2433.0,2717.0,3195.0,3796.0,3868.0,3596.0,2827.0,2753.0,3560.0,4278.0,4078.0,4351.0,4185.0,3092.0,3398.0,5890.0,8612.0,6037.0,9205.0,10497.0,19273.0,21386.0,25850.0,7563.0,677.0,248.0,122.0
889,CAMERA 4_OZ/good/Reject20230723145854211283.jpg,good,0,0.03200000000288128,1.3939959603866057,2.067717789821467,1.6674286366001676,2.046422477154543,0.5689106196848672,0.5676538631715524,0.5691934190120843,0.5675919760658108,0.7730924082313029,0.7453735574102398,0.7616992954161839,0.7456326017836745,39.35529222051121,92.97045642251003,66.55163581854332,91.35830831083668,0.9978405151872517,0.9949010386804076,0.9963485915153402,0.994989456885284,2239.0,2021.0,1997.0,2221.0,2490.0,2801.0,2616.0,2385.0,2149.0,2523.0,2974.0,3361.0,3651.0,3410.0,2956.0,2744.0,3443.0,4133.0,4459.0,4024.0,4070.0,2834.0,2997.0,7082.0,8654.0,5861.0,8998.0,9571.0,21881.0,23410.0,25680.0,7408.0,686.0,280.0,155.0
890,CAMERA 4_OZ/good/Reject20230723145903358815.jpg,good,0,0.0319999999992433,1.3809649465737306,2.076862871068916,1.6788655174656373,2.046857025456647,0.5683024255195273,0.566980723321281,0.5685095568735413,0.5670149417053073,0.7726650516557717,0.7440457478896116,0.7614132364189083,0.745310858137084,37.68363793330678,95.14000934323563,69.23009889857408,91.65279427606717,0.9979351876061375,0.9947894845564954,0.9962070499341028,0.994980468224532,2258.0,2063.0,1933.0,2179.0,2640.0,2747.0,2657.0,2277.0,2216.0,2643.0,3063.0,3479.0,3800.0,3475.0,2954.0,2734.0,3489.0,4237.0,4308.0,4425.0,3814.0,2845.0,3356.0,6313.0,8296.0,5752.0,8868.0,9588.0,21295.0,23825.0,26219.0,7110.0,708.0,223.0,134.0
891,CAMERA 4_OZ/good/Reject20230723145912387657.jpg,good,0,0.030999999999039574,1.3772209734176242,2.0506220236915818,1.63843358967627,2.0256872670834434,0.5694349235453322,0.5679909913021998,0.5695867817594,0.5680277230078795,0.7780340493674152,0.7496684047176316,0.7667343604640912,0.7502213823008352,41.37709392105983,95.24590868293502,66.68459495566495,93.18495778036932,0.9977449336429232,0.9948116350803716,0.9963660446870584,0.9949239020061854,1947.0,1776.0,1730.0,2002.0,2171.0,2329.0,2228.0,2078.0,1971.0,2322.0,2874.0,3213.0,3115.0,2914.0,2416.0,2298.0,3055.0,3665.0,4064.0,4445.0,4291.0,3142.0,3062.0,7095.0,10216.0,6460.0,8227.0,8844.0,22365.0,29283.0,26444.0,7218.0,640.0,255.0,145.0
